minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
3,8,6,0.59963
3,8,7,0.581052
3,8,8,0.560589
3,8,9,0.538495
3,8,10,0.51499
3,8,11,0.490271
3,9,0,1
3,9,1,0.609927
3,9,2,0.60545
3,9,3,0.5981
3,9,4,0.588029
3,9,5,0.575431
3,9,6,0.560525
3,9,7,0.543535
3,9,8,0.524685
3,9,9,0.504188
3,9,10,0.482238
3,9,11,0.459013
3,10,0,1
3,10,1,0.56522
3,10,2,0.561199
3,10,3,0.554578
3,10,4,0.54547
3,10,5,0.534022
3,10,6,0.520401
3,10,7,0.504785
3,10,8,0.487358
3,10,9,0.468298
3,10,10,0.447773
3,10,11,0.425941
3,11,0,1
3,11,1,0.520475
3,11,2,0.516826
3,11,3,0.510805
3,11,4,0.502498
3,11,5,0.492017
3,11,6,0.479494
3,11,7,0.465071
3,11,8,0.448899
3,11,9,0.431126
3,11,10,0.411897
3,11,11,0.39135
3,12,0,1
3,12,1,0.4757
3,12,2,0.472361
3,12,3,0.466842
3,12,4,0.45921
3,12,5,0.449553
3,12,6,0.437975
3,12,7,0.424592
3,12,8,0.409527
3,12,9,0.392906
3,12,10,0.374851
3,12,11,0.355485
3,13,0,1
3,13,1,0.430905
3,13,2,0.427827
3,13,3,0.422733
3,13,4,0.415677
3,13,5,0.406728
3,13,6,0.39597
3,13,7,0.383499
3,13,8,0.369415
3,13,9,0.353824
3,13,10,0.336833
3,13,11,0.318546
3,14,0,1
3,14,1,0.386092
3,14,2,0.383237
3,14,3,0.378509
3,14,4,0.37195
3,14,5,0.363615
3,14,6,0.353575
3,14,7,0.341906
3,14,8,0.328694
3,14,9,0.314029
3,14,10,0.298
3,14,11,0.280699
3,15,0,1
3,15,1,0.341266
3,15,2,0.338605
3,15,3,0.334193
3,15,4,0.328066
3,15,5,0.32027
3,15,6,0.31086
3,15,7,0.299903
3,15,8,0.28747
3,15,9,0.273636
3,15,10,0.25848
3,15,11,0.242081
3,16,0,1
3,16,1,0.296428
3,16,2,0.293936
3,16,3,0.289802
3,16,4,0.284055
3,16,5,0.276733
3,16,6,0.267883
3,16,7,0.25756
3,16,8,0.245824
3,16,9,0.232741
3,16,10,0.218377
3,16,11,0.202803
3,17,0,1
3,17,1,0.251582
3,17,2,0.249239
3,17,3,0.24535
3,17,4,0.239939
3,17,5,0.233038
3,17,6,0.224686
3,17,7,0.214931
3,17,8,0.203823
3,17,9,0.191419
3,17,10,0.177777
3,17,11,0.162958
3,18,0,1
3,18,1,0.206728
3,18,2,0.204517
3,18,3,0.200846
3,18,4,0.195734
3,18,5,0.189209
3,18,6,0.181305
3,18,7,0.17206
3,18,8,0.161521
3,18,9,0.149733
3,18,10,0.13675
3,18,11,0.122623
3,19,0,1
3,19,1,0.161869
3,19,2,0.159776
3,19,3,0.156299
3,19,4,0.151455
3,19,5,0.145268
3,19,6,0.137767
3,19,7,0.128984
3,19,8,0.11896
3,19,9,0.107734
3,19,10,0.0953535
3,19,11,0.0818635
3,20,0,1
3,20,1,0.117003
3,20,2,0.115016
3,20,3,0.111715
3,20,4,0.107113
3,20,5,0.101231
3,20,6,0.0940942
3,20,7,0.0857313
3,20,8,0.0761759
3,20,9,0.0654645
3,20,10,0.0536364
3,20,11,0.0407329
4,0,0,1
4,0,1,1
4,0,2,1
4,0,3,1
4,0,4,1
4,0,5,1
4,0,6,1
4,0,7,1
4,0,8,1
4,0,9,1
4,0,10,1
4,0,11,1
4,1,0,1
4,1,1,1
4,1,2,1
4,1,3,1
4,1,4,1
4,1,5,1
4,1,6,1
4,1,7,1
4,1,8,1
4,1,9,1
4,1,10,1
4,1,11,1
4,2,0,1
4,2,1,0.911964
4,2,2,0.893872
4,2,3,0.869166
4,2,4,0.840896
4,2,5,0.810653
4,2,6,0.779246
4,2,7,0.747108
4,2,8,0.714486
4,2,9,0.681529
4,2,10,0.648331
4,2,11,0.614954
4,3,0,1
4,3,1,0.871013
4,3,2,0.858048
4,3,3,0.838739
4,3,4,0.815063
4,3,5,0.788482
4,3,6,0.759959
4,3,7,0.730108
4,3,8,0.699325
4,3,9,0.667869
4,3,10,0.635914
4,3,11,0.603581
4,4,0,1
4,4,1,0.828072
4,4,2,0.818143
4,4,3,0.802701
4,4,4,0.782921
4,4,5,0.759872
4,4,6,0.734403
4,4,7,0.707146
4,4,8,0.678554
4,4,9,0.648955
4,4,10,0.618581
4,4,11,0.587605
4,5,0,1
4,5,1,0.784326
4,5,2,0.776331
4,5,3,0.763605
4,5,4,0.746862
4,5,5,0.726838
4,5,6,0.704201
4,5,7,0.679502
4,5,8,0.653182
4,5,9,0.625582
4,5,10,0.596966
4,5,11,0.567536
4,6,0,1
4,6,1,0.740182
4,6,2,0.733508
4,6,3,0.722741
4,6,4,0.708334
4,6,5,0.690796
4,6,6,0.670626
4,6,7,0.648277
4,6,8,0.624137
4,6,9,0.598529
4,6,10,0.571717
4,6,11,0.543913
4,7,0,1
4,7,1,0.695814
4,7,2,0.690093
4,7,3,0.680787
4,7,4,0.668197
4,7,5,0.65268
4,7,6,0.634608
4,7,7,0.61434
4,7,8,0.592205
4,7,9,0.568488
4,7,10,0.543437
4,7,11,0.517258
4,8,0,1
4,8,1,0.651306
4,8,2,0.646305
4,8,3,0.638123
4,8,4,0.62697
4,8,5,0.613102
4,8,6,0.596801
4,8,7,0.578346
4,8,8,0.55801
4,8,9,0.536038
4,8,10,0.512652
4,8,11,0.488045
4,9,0,1
4,9,1,0.606706
4,9,2,0.602265
4,9,3,0.594972
4,9,4,0.584977
4,9,5,0.57247
4,9,6,0.557663
4,9,7,0.540779
4,9,8,0.522038
4,9,9,0.501649
