minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
2,14,4,0.333523
2,14,5,0.328004
2,14,6,0.321319
2,14,7,0.313502
2,14,8,0.304592
2,14,9,0.29463
2,14,10,0.28366
2,14,11,0.271727
2,15,0,1
2,15,1,0.305747
2,15,2,0.303975
2,15,3,0.301033
2,15,4,0.296935
2,15,5,0.2917
2,15,6,0.285355
2,15,7,0.277927
2,15,8,0.269451
2,15,9,0.259962
2,15,10,0.249498
2,15,11,0.238101
2,16,0,1
2,16,1,0.268614
2,16,2,0.266932
2,16,3,0.264138
2,16,4,0.260244
2,16,5,0.255268
2,16,6,0.24923
2,16,7,0.242156
2,16,8,0.234076
2,16,9,0.22502
2,16,10,0.215022
2,16,11,0.204118
2,17,0,1
2,17,1,0.231435
2,17,2,0.229835
2,17,3,0.227175
2,17,4,0.223466
2,17,5,0.218724
2,17,6,0.212967
2,17,7,0.206216
2,17,8,0.198498
2,17,9,0.189839
2,17,10,0.18027
2,17,11,0.169823
2,18,0,1
2,18,1,0.194217
2,18,2,0.192691
2,18,3,0.190153
2,18,4,0.186613
2,18,5,0.182084
2,18,6,0.176583
2,18,7,0.170128
2,18,8,0.162743
2,18,9,0.15445
2,18,10,0.145277
2,18,11,0.135252
2,19,0,1
2,19,1,0.156965
2,19,2,0.155506
2,19,3,0.153079
2,19,4,0.149694
2,19,5,0.145361
2,19,6,0.140094
2,19,7,0.133912
2,19,8,0.126832
2,19,9,0.118878
2,19,10,0.110071
2,19,11,0.100439
2,20,0,1
2,20,1,0.119683
2,20,2,0.118285
2,20,3,0.115961
2,20,4,0.112717
2,20,5,0.108564
2,20,6,0.103513
2,20,7,0.0975814
2,20,8,0.0907849
2,20,9,0.083143
2,20,10,0.0746768
2,20,11,0.0654086
3,0,0,1
3,0,1,1
3,0,2,1
3,0,3,1
3,0,4,1
3,0,5,1
3,0,6,1
3,0,7,1
3,0,8,1
3,0,9,1
3,0,10,1
3,0,11,1
3,1,0,1
3,1,1,1
3,1,2,1
3,1,3,1
3,1,4,1
3,1,5,1
3,1,6,1
3,1,7,1
3,1,8,1
3,1,9,1
3,1,10,1
3,1,11,1
3,2,0,1
3,2,1,0.753531
3,2,2,0.748585
3,2,3,0.740551
3,2,4,0.729704
3,2,5,0.716367
3,2,6,0.700873
3,2,7,0.683538
3,2,8,0.664648
3,2,9,0.64445
3,2,10,0.623155
3,2,11,0.600939
3,3,0,1
3,3,1,0.722657
3,3,2,0.718252
3,3,3,0.71106
3,3,4,0.701283
3,3,5,0.689163
3,3,6,0.674963
3,3,7,0.658942
3,3,8,0.641345
3,3,9,0.622392
3,3,10,0.602276
3,3,11,0.581166
3,4,0,1
3,4,1,0.690291
3,4,2,0.686341
3,4,3,0.679865
3,4,4,0.671013
3,4,5,0.65997
3,4,6,0.646942
3,4,7,0.63214
3,4,8,0.615769
3,4,9,0.598019
3,4,10,0.579067
3,4,11,0.559066
3,5,0,1
3,5,1,0.656855
3,5,2,0.653286
3,5,3,0.647416
3,5,4,0.63936
3,5,5,0.629259
3,5,6,0.617275
3,5,7,0.603579
3,5,8,0.588342
3,5,9,0.571728
3,5,10,0.553891
3,5,11,0.534972
3,6,0,1
3,6,1,0.622634
3,6,2,0.619385
3,6,3,0.614031
3,6,4,0.606658
3,6,5,0.597377
3,6,6,0.586315
3,6,7,0.573613
3,6,8,0.559411
3,6,9,0.543849
3,6,10,0.527062
3,6,11,0.509176
3,7,0,1
3,7,1,0.587823
3,7,2,0.584847
3,7,3,0.579933
3,7,4,0.573148
3,7,5,0.56458
3,7,6,0.554332
3,7,7,0.542517
3,7,8,0.529252
3,7,9,0.514656
3,7,10,0.498847
3,7,11,0.481934
3,8,0,1
3,8,1,0.55256
3,8,2,0.549816
3,8,3,0.545281
3,8,4,0.539006
3,8,5,0.531061
3,8,6,0.521531
3,8,7,0.510506
3,8,8,0.498087
3,8,9,0.484373
3,8,10,0.469465
3,8,11,0.45346
3,9,0,1
3,9,1,0.516943
3,9,2,0.514401
3,9,3,0.510193
3,9,4,0.504362
3,9,5,0.496965
3,9,6,0.488069
3,9,7,0.47775
3,9,8,0.466092
3,9,9,0.45318
3,9,10,0.4391
3,9,11,0.423939
3,10,0,1
3,10,1,0.481046
3,10,2,0.478679
3,10,3,0.474757
3,10,4,0.469316
3,10,5,0.4624
3,10,6,0.454067
3,10,7,0.44438
3,10,8,0.433408
3,10,9,0.421224
3,10,10,0.407904
3,10,11,0.393522
3,11,0,1
3,11,1,0.444923
3,11,2,0.442709
3,11,3,0.439039
3,11,4,0.433941
3,11,5,0.427452
3,11,6,0.419621
3,11,7,0.410499
3,11,8,0.400146
3,11,9,0.388625
3,11,10,0.376001
3,11,11,0.362338
3,12,0,1
3,12,1,0.408616
3,12,2,0.406537
3,12,3,0.403089
3,12,4,0.398295
3,12,5,0.392187
3,12,6,0.384804
3,12,7,0.376192
3,12,8,0.366399
3,12,9,0.355481
3,12,10,0.343494
3,12,11,0.330494
3,13,0,1
3,13,1,0.372155
3,13,2,0.370197
3,13,3,0.366947
3,13,4,0.362425
3,13,5,0.356657
3,13,6,0.349678
3,13,7,0.341524
3,13,8,0.33224
3,13,9,0.321872
3,13,10,0.310468
3,13,11,0.29808
3,14,0,1
3,14,1,0.335567
3,14,2,0.333717
3,14,3,0.330644
3,14,4,0.326365
3,14,5,0.320904
3,14,6,0.314288
3,14,7,0.306551
3,14,8,0.297729
3,14,9,0.287863
3,14,10,0.276995
3,14,11,0.265171
3,15,0,1
3,15,1,0.298872
3,15,2,0.297118
3,15,3,0.294204
3,15,4,0.290146
3,15,5,0.284961
3,15,6,0.278675
3,15,7,0.271315
3,15,8,0.262915
3,15,9,0.253509
3,15,10,0.243134
3,15,11,0.231831
3,16,0,1
3,16,1,0.262085
3,16,2,0.260418
3,16,3,0.257649
3,16,4,0.253789
3,16,5,0.248855
3,16,6,0.242868
3,16,7,0.235854
3,16,8,0.227839
3,16,9,0.218855
3,16,10,0.208935
3,16,11,0.198114
3,17,0,1
3,17,1,0.22522
3,17,2,0.223632
3,17,3,0.220994
3,17,4,0.217314
3,17,5,0.212609
3,17,6,0.206896
3,17,7,0.200197
3,17,8,0.192536
3,17,9,0.183941
3,17,10,0.17444
3,17,11,0.164065
3,18,0,1
3,18,1,0.188287
3,18,2,0.186771
3,18,3,0.184252
3,18,4,0.180737
3,18,5,0.176241
3,18,6,0.170778
3,18,7,0.164369
3,18,8,0.157034
3,18,9,0.148797
3,18,10,0.139684
3,18,11,0.129723
3,19,0,1
3,19,1,0.151295
3,19,2,0.149845
3,19,3,0.147435
3,19,4,0.144072
3,19,5,0.139767
3,19,6,0.134535
3,19,7,0.128391
3,19,8,0.121356
3,19,9,0.113451
3,19,10,0.104698
3,19,11,0.0951224
3,20,0,1
3,20,1,0.114251
3,20,2,0.112862
3,20,3,0.110552
3,20,4,0.107328
3,20,5,0.103199
3,20,6,0.0981792
3,20,7,0.092282
3,20,8,0.0855248
3,20,9,0.0779266
3,20,10,0.0695078
3,20,11,0.0602906
4,0,0,1
4,0,1,1
4,0,2,1
4,0,3,1
4,0,4,1
4,0,5,1
4,0,6,1
4,0,7,1
4,0,8,1
4,0,9,1
4,0,10,1
4,0,11,1
4,1,0,1
4,1,1,1
4,1,2,1
4,1,3,1
4,1,4,1
4,1,5,1
4,1,6,1
4,1,7,1
4,1,8,1
4,1,9,1
4,1,10,1
4,1,11,1
4,2,0,1
4,2,1,0.729505
4,2,2,0.724991
4,2,3,0.717627
4,2,4,0.70763
4,2,5,0.695257
4,2,6,0.680786
4,2,7,0.664487
4,2,8,0.646614
4,2,9,0.627393
4,2,10,0.607021
4,2,11,0.585668
4,3,0,1
4,3,1,0.701102
4,3,2,0.697011
4,3,3,0.690312
4,3,4,0.68117
4,3,5,0.669787
4,3,6,0.656387
4,3,7,0.641195
4,3,8,0.624428
4,3,9,0.606289
4,3,10,0.586956
4,3,11,0.566591
4,4,0,1
4,4,1,0.670849
4,4,2,0.667129
4,4,3,0.66102
4,4,4,0.652648
4,4,5,0.642172
4,4,6,0.62977
4,4,7,0.615628
4,4,8,0.599932
4,4,9,0.582856
4,4,10,0.564563
4,4,11,0.5452
4,5,0,1
4,5,1,0.639211
4,5,2,0.635814
4,5,3,0.630222
4,5,4,0.622532
4,5,5,0.61287
4,5,6,0.601379
4,5,7,0.588211
4,5,8,0.573522
4,5,9,0.557464
4,5,10,0.54018
4,5,11,0.521803
4,6,0,1
4,6,1,0.606521
4,6,2,0.603404
4,6,3,0.598263
